URL,HTTP_Status_Code,HTML_File_Size_KB,Download_Success,Error_Message,Error_Message_Parsing,Title_Tag,Title_Length,Meta_Description,Meta_Description_Length,H1_Tag,H1_Length,Total_Images,Missing_Alt_Images,Total_Links,Internal_Links,External_Links,Nofollow_Links,CSS_Files_Count,JS_Files_Count,Meta_Viewport_Exists,Canonical_Tag,Noindex_Tag_Exists,H2_Count,H3_Count,H4_Count,H5_Count,H6_Count,Visible_Text_Length
https://adresgezgini.com/taksitli-paketler,200,276.484375,True,Yok,Yok,Taksitli Paketler | AdresGezgini - 444 0 964,44,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,Hizmet Paketleri,16,227,0,101,85,13,0,0,9,True,https://adresgezgini.com/taksitli-paketler,False,3,10,0,0,0,2454
https://adresgezgini.com/en/installment-packages,200,227.88671875,True,Yok,Yok,Installment Packages | AdresGezgini - 444 0 964,47,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,Service Packs,13,137,83,95,79,13,0,0,9,True,https://adresgezgini.com/en/installment-packages,False,3,10,0,0,0,1663
https://adresgezgini.com/hakkimizda/ekibimiz/sizem-turku-senturk,200,233.5400390625,True,Yok,Yok,Şizem Türkü Şentürk Düzyol | AdresGezgini - 444 0 964,53,Şizem Türkü Şentürk 1995 yılında İzmir’de doğdu. Liseyi İzmir Anadolu Lisesi’nde okuduktan sonra İzmir Ekonomi Üniversitesi İngilizce,133,Ekibimiz,8,153,0,109,90,16,0,0,9,True,https://adresgezgini.com/hakkimizda/ekibimiz/sizem-turku-senturk,False,1,6,0,0,0,1689
https://adresgezgini.com/en/about-us/team/sizem-turku-senturk,200,229.3515625,True,Yok,Yok,Şizem Türkü Şentürk | AdresGezgini - 444 0 964,46,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,Our Team,8,152,83,103,84,16,0,0,9,True,https://adresgezgini.com/en/about-us/team/sizem-turku-senturk,False,1,6,0,0,0,678
https://adresgezgini.com/referanslarimiz/web-siteleri/dr-cem-cinar,200,205.3623046875,True,Yok,Yok,Dr. Cem Çınar | AdresGezgini - 444 0 964,40,"Web Sitesi Tasarımı, İçerik Yönetim Sistemi, Arama Motoru Optimizasyonu",71,Referanslarımız,15,49,0,98,80,14,0,0,8,True,https://adresgezgini.com/referanslarimiz/web-siteleri/dr-cem-cinar,False,3,4,0,0,0,547
https://adresgezgini.com/en/references/web-sites/1638188343,200,204.2939453125,True,Yok,Yok,Dr. Cem Çınar | AdresGezgini - 444 0 964,40,"Website Design, Content Management System, Search Engine Optimization",69,References,10,49,0,92,74,14,0,0,8,True,https://adresgezgini.com/en/references/web-sites/1638188343,False,3,4,0,0,0,517
https://adresgezgini.com/hakkimizda/haberler/ekip-calismasi-ve-motivasyon-egitimini-tamamladik,200,209.2216796875,True,Yok,Yok,Ekip Çalışması ve Motivasyon | AdresGezgini - 444 0 964,55,"İzmir Ekonomi Üniversitesi Sürekli Eğitim Merkezi işbirliği kapsamında alanında uzman, değerli eğitmen Dr. Mert Günerergin eşliğinde Zaman",138,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/ekip-calismasi-ve-motivasyon-egitimini-tamamladik,False,4,12,0,0,0,878
https://adresgezgini.com/en/about-us/news/1633414485,200,207.6025390625,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1633414485,False,4,12,0,0,0,424
https://adresgezgini.com/egitim/kitaplik/e-gezgin-1-sayi,200,229.4169921875,True,Yok,Yok,E-Gezgin 1. Sayı | AdresGezgini - 444 0 964,43,Dinamik ve değişen bir dünya dijital. AdresGezgini olarak hep değişim ve yeniliğin içinde olmayı seçtik. Tüm dijital pazarlama bilgilerimiz ile,143,Kitaplık,8,139,0,102,85,13,0,0,8,True,https://adresgezgini.com/egitim/kitaplik/e-gezgin-1-sayi,False,3,10,0,0,0,929
https://adresgezgini.com/en/education/bookshelf/1624965106,200,225.77734375,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,Bookshelf,9,139,86,96,79,13,0,0,8,True,https://adresgezgini.com/en/education/bookshelf/1624965106,False,3,10,0,0,0,328
https://adresgezgini.com/hakkimizda/ekibimiz/ezgi-cetin,200,231.5205078125,True,Yok,Yok,Ezgi Çetin | AdresGezgini - 444 0 964,37,"Ezgi Çetin, 1995 yılında İzmir ’de doğdu. Ticaret Meslek Lisesi Büro Yönetimi ve Sekreterlik mezunudur. Celal Bayar Üniversitesi Ahmetli Meslek",143,Ekibimiz,8,146,0,108,90,15,0,0,9,True,https://adresgezgini.com/hakkimizda/ekibimiz/ezgi-cetin,False,1,5,0,0,0,799
https://adresgezgini.com/en/about-us/team/ezgi-cetin,200,228.3134765625,True,Yok,Yok,Ezgi Çetin | AdresGezgini - 444 0 964,37,Ezgi Çetin was born in İzmir in 1995. She graduated from Celal Bayar University Ahmetli Vocational School Human Resources Management Department in 2015.,152,Our Team,8,146,83,102,84,15,0,0,9,True,https://adresgezgini.com/en/about-us/team/ezgi-cetin,False,1,5,0,0,0,541
https://adresgezgini.com/hakkimizda/haberler/google-adwords-premier-partner-ekibi-izmir-le-ticaret-odasi-nda-bulustu,200,210.6318359375,True,Yok,Yok,Google AdWords Premier Partner Ekibi | AdresGezgini - 444 0 964,63,"Google Partners Türkiye iş birliğiyle 28 Haziran Perşembe günü, İzmir Ticaret Odası'nda gerçekleştirdiğimiz",107,Haberler,8,57,0,105,88,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-adwords-premier-partner-ekibi-izmir-le-ticaret-odasi-nda-bulustu,False,4,12,0,0,0,1698
https://adresgezgini.com/en/about-us/news/the-google-adwords-premier-partner-team-met-with-the-izmir-chamber-of-commerce,200,209.228515625,True,Yok,Yok,The Google AdWords Premier Partner Team | AdresGezgini - 444 0 964,66,"Google Partners Turkey cooperation the June 28th Thursday, we realized Izmir Chamber of Commerce",96,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/the-google-adwords-premier-partner-team-met-with-the-izmir-chamber-of-commerce,False,4,12,0,0,0,1575
https://adresgezgini.com/hakkimizda/haberler/23-pazarlama-kongre-sinden-odulle-donduk,200,210.302734375,True,Yok,Yok,23. Pazarlama Kongre'sinden Ödülle | AdresGezgini - 444 0 964,61,"27-29 Haziran 2018 tarihleri arasında, Kocaeli Üniversitesi’nin ev sahipliğinde, Pazarlama ve Pazarlama Araştırmaları Derneği (PPAD) tarafından",143,Haberler,8,57,1,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/23-pazarlama-kongre-sinden-odulle-donduk,False,4,12,0,0,0,1588
https://adresgezgini.com/en/about-us/news/we-re-back-with-the-23rd-marketing-congress,200,208.970703125,True,Yok,Yok,We're back with the 23rd Marketing | AdresGezgini - 444 0 964,61,"On 27-29 June 2018, at the 23 th Marketing Congress organized by Kocaeli University, Marketing and Marketing Research Association (PPAD); Kullanıl Using the",156,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/we-re-back-with-the-23rd-marketing-congress,False,4,12,0,0,0,1435
https://adresgezgini.com/hakkimizda/haberler/adresgezgini-bosna-da,200,209.421875,True,Yok,Yok,AdresGezgini Bosna'da! | AdresGezgini - 444 0 964,49,"AdresGezgini AR-GE Proje Koordinatörü Sema Yıldız Yoldaş, Bosna'da düzenlenen Uluslararası Bilgisayar Bilimleri ve Mühendisliği Konferansı'nda Google",149,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/adresgezgini-bosna-da,False,4,12,0,0,0,953
https://adresgezgini.com/en/about-us/news/adresgezgini-in-bosnia,200,208.482421875,True,Yok,Yok,AdresGezgini in Bosnia! | AdresGezgini - 444 0 964,50,AdresGezgini R & D Project Coordinator Sema Yıldız Comrade participated in the International Conference on Computer Science and Engineering in Bosnia with,154,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/adresgezgini-in-bosnia,False,4,12,0,0,0,907
https://adresgezgini.com/hakkimizda/haberler/adresgezgini-idap-18-kongresi-nde,200,209.7646484375,True,Yok,Yok,AdresGezgini IDAP 18 Kongresi'nde! | AdresGezgini - 444 0 964,61,"AdresGezgini kurucu ortaklarından, AR-GE Müdürü Dr. Şükrü Ozan Malatya'da düzenlenen IDAP 18 Kongresi'nde",105,Haberler,8,57,0,105,88,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/adresgezgini-idap-18-kongresi-nde,False,4,12,0,0,0,1061
https://adresgezgini.com/en/about-us/news/adresgezgini-at-idap-18-congress,200,208.0966796875,True,Yok,Yok,AdresGezgini at IDAP 18 Congress! | AdresGezgini - 444 0 964,60,"AdresGezgini co-founder, R & D Manager. Şükrü Ozan presented a paper titled de A Case Study on Customer Segmentation Using Machine Learning Methods by at",153,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/adresgezgini-at-idap-18-congress,False,4,12,0,0,0,813
https://adresgezgini.com/hakkimizda/haberler/ek-gelir-icin-kuruldu-almanya-pazarina-girdi,200,210.21875,True,Yok,Yok,Ek Gelir için Kuruldu Almanya Pazarına | AdresGezgini - 444 0 964,65,"AdresGezgini Yönetim Kurulu Başkanı Dr. Bora Mocan Anadolu Ajansı'na verdiği röportajda, AdresGezgini'nin kurulduğu günden bugüne elde ettiği",141,Haberler,8,57,2,106,87,15,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/ek-gelir-icin-kuruldu-almanya-pazarina-girdi,False,4,12,0,0,0,1535
https://adresgezgini.com/en/about-us/news/was-established-for-additional-income-entered-the-german-market,200,208.9267578125,True,Yok,Yok,"Was Established for Additional Income, | AdresGezgini - 444 0 964",65,"AdresGezgini Chairman of the Board of Directors In an interview with Anadolu Agency, Bora Mocan talked about his achievements and future goals since the",152,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/was-established-for-additional-income-entered-the-german-market,False,4,12,0,0,0,1407
https://adresgezgini.com/sahibindenreklami,200,226.7099609375,True,Yok,Yok,SAHİBİNDEN.COM'DA REKLAM VERİN! | AdresGezgini - 444 0 964,58,Artık İşletmenizin reklamını ayda 40 milyon'un üzerinde ziyaretçi sayısı olan Sahibinden.com'da yapabilirsiniz. Tek yapmanız gereken hangi şehirde,146,SAHİBİNDEN.COM'DA REKLAM VERİN!,31,131,0,93,78,13,0,0,8,True,https://adresgezgini.com/sahibindenreklami,False,1,4,0,0,0,492
https://adresgezgini.com/en/sahibindenads,200,223.8125,True,Yok,Yok,Sahibinden Ads | AdresGezgini - 444 0 964,41,Artık İşletmenizin reklamını ayda 40 milyon'un üzerinde ziyaretçi sayısı olan Sahibinden.com'da yapabilirsiniz. Tek yapmanız gereken hangi şehirde,146,SAHİBİNDEN ADS,14,131,83,87,72,13,0,0,8,True,https://adresgezgini.com/en/sahibindenads,False,1,4,0,0,0,442
https://adresgezgini.com/sahibinden,200,227.498046875,True,Yok,Yok,SAHİBİNDEN ÜYELERİNE %25 İNDİRİM | AdresGezgini - 444 0 964,59,Google'ın Premier Partneri AdresGezgini A.Ş. olarak Sahibinden üyelerine özel,77,SAHİBİNDEN ÜYELERİNE %25 İNDİRİM FIRSATI!,41,131,0,95,80,13,0,0,8,True,https://adresgezgini.com/sahibinden,False,1,4,0,0,0,1053
https://adresgezgini.com/en/sahibinden,200,224.66015625,True,Yok,Yok,25% DISCOUNT FOR SAHIBINDEN MEMBERS! | AdresGezgini - 444 0 964,63,Google'ın Premier Partneri AdresGezgini A.Ş. olarak Sahibinden üyelerine özel,77,25% DISCOUNT FOR SAHIBINDEN MEMBERS!,36,131,83,89,74,13,0,0,8,True,https://adresgezgini.com/en/sahibinden,False,1,4,0,0,0,1048
https://adresgezgini.com/kobigel,200,227.6640625,True,Yok,Yok,KOSGEB KOBİGEL YAZILIM VE TANITIM | AdresGezgini - 444 0 964,60,Kosgeb Kobigel programı kapsamında “Hizmet Alım Giderleri” 100.000TL’ye kadar %60 oranında desteklenmektedir. Hizmet alımlarına “Tanıtım,136,KOSGEB KOBİGEL YAZILIM VE TANITIM DESTEĞİ,41,131,0,95,80,13,0,0,8,True,https://adresgezgini.com/kobigel,False,1,4,0,0,0,1221
https://adresgezgini.com/en/kobigel,200,224.875,True,Yok,Yok,KOSGEB KOBIGEL SOFTWARE AND PROMOTION | AdresGezgini - 444 0 964,64,Kosgeb Kobigel programı kapsamında “Hizmet Alım Giderleri” 100.000TL’ye kadar %60 oranında desteklenmektedir. Hizmet alımlarına “Tanıtım,136,KOSGEB KOBIGEL SOFTWARE AND PROMOTION SUPPORT,45,131,83,89,74,13,0,0,8,True,https://adresgezgini.com/en/kobigel,False,1,4,0,0,0,1234
https://adresgezgini.com/hakkimizda/haberler/izmir-ticaret-odasi-hiser-egitimleri,200,209.833984375,True,Yok,Yok,İzmir Ticaret Odası & HİSER Eğitimleri | AdresGezgini - 444 0 964,65,Hizmet sektörünün ulusal ve uluslararası rekabet gücünün artırılmasının ana hedef olduğu HİSER projesi eğitimleri ve çalıştayları İzmir,135,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/izmir-ticaret-odasi-hiser-egitimleri,False,4,12,0,0,0,1145
https://adresgezgini.com/en/about-us/news/1569574418,200,207.6962890625,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,2,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1569574418,False,4,12,0,0,0,545
https://adresgezgini.com/hakkimizda/haberler/google-reklamlardan-mesaj-uzantisini-kaldiriyor,200,209.474609375,True,Yok,Yok,Google Reklamlardan Mesaj Uzantısını | AdresGezgini - 444 0 964,63,"Mesaj uzantıları, potansiyel müşterilerin doğrudan reklamınızdan size kısa mesaj göndermesine olanak tanımaktaydı. Artık Ocak 2020'den itibaren",143,Haberler,8,57,1,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-reklamlardan-mesaj-uzantisini-kaldiriyor,False,4,12,0,0,0,1148
https://adresgezgini.com/en/about-us/news/1579521106,200,207.466796875,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,1,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1579521106,False,4,12,0,0,0,493
https://adresgezgini.com/hakkimizda/haberler/adresgezgini-3-ar-ge-inovasyon-zirvesi-ve-sergisi-nde,200,210.5810546875,True,Yok,Yok,AdresGezgini 3. AR-GE İnovasyon Zirvesi | AdresGezgini - 444 0 964,66,Türkiye'nin 395. AR-GE Merkezi olarak 17-18 Ekim 2018 tarihlerinde İstanbul Lütfi Kırdar Kongre Merkezi'nde gerçekleşecek 3. AR-GE İnovasyon Zirvesi ve,151,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/adresgezgini-3-ar-ge-inovasyon-zirvesi-ve-sergisi-nde,False,4,12,0,0,0,1638
https://adresgezgini.com/en/about-us/news/addressgezgini-3rd-r-d-innovation-summit-and-exhibition,200,207.8984375,True,Yok,Yok,AddressGezgini 3rd R & D Innovation Summit | AdresGezgini - 444 0 964,69,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/addressgezgini-3rd-r-d-innovation-summit-and-exhibition,False,4,12,0,0,0,515
https://adresgezgini.com/bize-ulasin,200,230.42578125,True,Yok,Yok,Bize Ulaşın | AdresGezgini - 444 0 964,38,"444 0 964 | Folkart Towers: B Kule, Kat:36 Ofis: 2502 Manas Bulvarı Adalet Mahallesi No:39 Bayraklı - 35580 İzmir - Türkiye",123,Bize Ulaşın,11,139,0,110,77,17,0,0,9,True,https://adresgezgini.com/bize-ulasin,False,5,6,0,0,0,758
https://adresgezgini.com/en/contact-us,200,227.7705078125,True,Yok,Yok,Contact Us | AdresGezgini - 444 0 964,37,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,Contact Us,10,139,83,104,71,17,0,0,9,True,https://adresgezgini.com/en/contact-us,False,5,6,0,0,0,750
https://adresgezgini.com/hemen-basvur,200,225.6943359375,True,Yok,Yok,Hemen Başvur | AdresGezgini - 444 0 964,39,"AdresGezgini, Google Ads Reklam,Hemen Başvur, Geri Dönüş Sağlayalım",67,HEMEN BAŞVUR,12,131,1,92,77,13,0,0,8,True,https://adresgezgini.com/hemen-basvur,False,1,4,0,0,0,77
https://adresgezgini.com/hakkimizda/haberler/3-ar-ge-inovasyon-zirvesi-ve-sergisi-nden-notlar,200,209.5546875,True,Yok,Yok,3. AR-GE & İnovasyon Zirvesi ve | AdresGezgini - 444 0 964,58,AdresGezgini olarak 17-18 Ekim tarihlerinde İstanbul Lütfi Kırdar Kongre Merkezi’nde gerçekleşen ve bu yıl üçüncüsü düzenlenen MMG AR-GE ve,139,Haberler,8,57,0,105,88,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/3-ar-ge-inovasyon-zirvesi-ve-sergisi-nden-notlar,False,4,12,0,0,0,965
https://adresgezgini.com/en/about-us/news/1539860928,200,207.779296875,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1539860928,False,4,12,0,0,0,522
https://adresgezgini.com/hakkimizda/haberler/smart-future-expo-dijital-reklam-sponsoru-adresgezgini,200,210.806640625,True,Yok,Yok,Smart Future Expo Dijital Reklam Sponsoru | AdresGezgini - 444 0 964,68,AdresGezgini olarak Türkiye’nin ilk ve en kapsamlı ‘Geleceğin Akıllı Teknolojileri’ etkinliği olan ‘’Smart Future Expo Zirve ve Sergisi’’,137,Haberler,8,57,0,105,87,14,1,0,8,True,https://adresgezgini.com/hakkimizda/haberler/smart-future-expo-dijital-reklam-sponsoru-adresgezgini,False,4,12,0,0,0,1772
https://adresgezgini.com/en/about-us/news/1541167067,200,207.76953125,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1541167067,False,4,12,0,0,0,485
https://adresgezgini.com/is-ortakligi/sikca-sorulan-sorular,200,235.4560546875,True,Yok,Yok,Sıkça Sorulan Sorular | AdresGezgini - 444 0 964,48,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,İŞ ORTAKLIĞI PROGRAMI,21,137,0,98,82,13,0,0,9,True,https://adresgezgini.com/is-ortakligi/sikca-sorulan-sorular,False,1,4,0,11,0,3454
https://adresgezgini.com/en/business-partnership/sikca-sorulan-sorular,200,228.8515625,True,Yok,Yok,Sıkça Sorulan Sorular | AdresGezgini - 444 0 964,48,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,İŞ ORTAKLIĞI PROGRAMI,21,137,83,92,77,13,0,0,9,True,https://adresgezgini.com/en/business-partnership/sikca-sorulan-sorular,False,1,4,0,11,0,222
https://adresgezgini.com/is-ortakligi/basvuru-iletisim,200,235.755859375,True,Yok,Yok,Başvuru & İletişim | AdresGezgini - 444 0 964,45,Sorularınız için partners@adresgezgini.com adresine e-posta gönderebilirsiniz.,78,İŞ ORTAKLIĞI PROGRAMI,21,137,0,99,83,13,1,0,9,True,https://adresgezgini.com/is-ortakligi/basvuru-iletisim,False,3,4,0,0,0,1193
https://adresgezgini.com/en/business-partnership/basvuru-iletisim,200,232.984375,True,Yok,Yok,Başvuru & İletişim | AdresGezgini - 444 0 964,45,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,İŞ ORTAKLIĞI PROGRAMI,21,137,83,92,77,13,0,0,9,True,https://adresgezgini.com/en/business-partnership/basvuru-iletisim,False,3,4,0,0,0,1114
https://adresgezgini.com/hakkimizda/haberler/adresgezgini-kosgeb-bilgilendirme-toplatisinda,200,209.6171875,True,Yok,Yok,AdresGezgini KOSGEB Bilgilendirme | AdresGezgini - 444 0 964,60,"AdresGezgini ekibi olarak, KOSGEB Kuzey Müdürlüğü tarafından düzenlenen, destek programlarına yönelik proje yazım süreçlerinde dikkat edilmesi",142,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/adresgezgini-kosgeb-bilgilendirme-toplatisinda,False,4,12,0,0,0,949
https://adresgezgini.com/en/about-us/news/1541685923,200,207.7470703125,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1541685923,False,4,12,0,0,0,455
https://adresgezgini.com/hakkimizda/haberler/bilisim-girisim-ve-dijital-donusum-zirvesi-ne-katildik,200,210.75,True,Yok,Yok,"Bilişim, Girişim ve Dijital Dönüşüm | AdresGezgini - 444 0 964",62,"Bilgisayar Mühendisleri Dayanışma ve Yardımlaşma Derneği ile İzmir Kavram Meslek Yüksekokulu’nun düzenlediği Bilişim, Girişim ve Dijital",136,Haberler,8,59,0,107,90,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/bilisim-girisim-ve-dijital-donusum-zirvesi-ne-katildik,False,4,12,0,0,0,1055
https://adresgezgini.com/en/about-us/news/1653383153,200,208.501953125,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,59,0,101,84,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1653383153,False,4,12,0,0,0,515
https://adresgezgini.com/hakkimizda/ekibimiz/cansu-erturk,200,231.2099609375,True,Yok,Yok,Cansu Ertürk | AdresGezgini - 444 0 964,39,"Cansu Ertürk, 1991 yılında Ankara’da doğdu. 3 aylık bebekken havale geçirdiği için işitme engelli oldu. Anadolu Üniversitesi Engelliler Entegre",143,Ekibimiz,8,142,0,107,90,14,0,0,9,True,https://adresgezgini.com/hakkimizda/ekibimiz/cansu-erturk,False,1,4,0,0,0,954
https://adresgezgini.com/en/about-us/team/cansu-erturk,200,227.5166015625,True,Yok,Yok,Cansu Ertürk | AdresGezgini - 444 0 964,39,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,Our Team,8,142,83,101,84,14,0,0,9,True,https://adresgezgini.com/en/about-us/team/cansu-erturk,False,1,4,0,0,0,251
https://adresgezgini.com/egitim/etkinlik/internet-reklamciliginda-basarinin-sirlari-dome,200,241.525390625,True,Yok,Yok,İnternet Reklamcılığında Başarının | AdresGezgini - 444 0 964,61,Dome İstanbul'da ofisinde yapılacak etkinlikte en son Google Ads internet reklam teknolojileri hakkında detaylı bilgi verilecektir. Sunumda yer alacak,150,Etkinlik,8,160,2,118,96,13,0,2,9,True,https://adresgezgini.com/egitim/etkinlik/internet-reklamciliginda-basarinin-sirlari-dome,False,2,11,4,4,0,1654
https://adresgezgini.com/en/education/events/secrets-of-success-in-internet-advertising-in-dome,200,238.4833984375,True,Yok,Yok,Secrets of Success in Internet Advertising | AdresGezgini - 444 0 964,69,The event at the Dome Istanbul office will provide detailed information about the latest Google Ads internet advertising technologies. Some of the topics,153,Event,5,160,87,111,89,13,0,2,9,True,https://adresgezgini.com/en/education/events/secrets-of-success-in-internet-advertising-in-dome,False,2,11,4,4,0,1651
https://adresgezgini.com/egitim/etkinlik/internet-reklamlari-ile-ihracati-arttirmak,200,241.0009765625,True,Yok,Yok,İnternet Reklamları ile İhracatı | AdresGezgini - 444 0 964,59,Eğitim Programı; -Google ve Online Tüketici Davranışları -Neden Google Reklamları? -Google Reklamları ile İşinizi Nasıl Büyütürsünüz? -Google,141,Etkinlik,8,152,1,109,88,13,0,2,9,True,https://adresgezgini.com/egitim/etkinlik/internet-reklamlari-ile-ihracati-arttirmak,False,2,9,2,4,0,1509
https://adresgezgini.com/en/education/events/increasing-exports-with-internet-ads,200,237.4130859375,True,Yok,Yok,Increasing Exports with Internet Ads | AdresGezgini - 444 0 964,63,"14:00 Kayıt, etkinlik öncesi tanışma 14:30 Yeni Nesil Dijital Pazarlama Çözümleri ve Premier Partner ile Reklam Deneyimi Eda Uçar - AdresGezgini Google",151,Event,5,156,86,107,85,13,0,2,9,True,https://adresgezgini.com/en/education/events/increasing-exports-with-internet-ads,False,2,10,3,4,0,1547
https://adresgezgini.com/hakkimizda/haberler/adresgezgini-ekibi-ankara-da,200,209.5966796875,True,Yok,Yok,AdresGezgini Ekibi Ankara'da! | AdresGezgini - 444 0 964,56,"AdresGezgini olarak, değerli Ankaralılarla Ankara Teknopark'ta düzenlediğimiz İleri Düzey Google Ads Stratejileri etkinliğinde buluştuk. 11 Aralık",146,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/adresgezgini-ekibi-ankara-da,False,4,12,0,0,0,1211
